BrandID,PhotoID,PostURL,PhotoURL,PostDate,PostTime,DownloadDate,Type,Like,LikeAlbum,Comments,Comments_album,NumHashtags,Content,ContentWithoutLink,,1SNS,2brand,3model,31number,32face,33body,34modelposition,4background,5text,51words,52,53textposition,54promotingmessa,6brandname,61brandexpose,62,63brandposition,64brandvisib,65partofprod,66whproduct,7logo,71logoexposure,72,73logoposition,74logotype,75logovisib,76logopartofprod,8product,81productexpose,82,83productposition,9,10angle,11,12hashtag,12_1number,12_2_1content,12_2_2,12_2_3,12_2_4,12_2_5,12_2_6,13text,ContentWithoutLink2,13_2promo,13_3link
2,32,https://www.facebook.com/665569133594737/videos/956587184492929/,https://m.facebook.com/story.php?story_fbid=956587184492929&id=665569133594737&_rdr,2017-12-02,6:31,2018-05-31,VIDEO,63,,1,,0,"Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on t-shirt and sweatshirt. http://bit.ly/2AzKVzG","Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on t-shirt and sweatshirt. ",,1,2,1,1,1,2,"1,2,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on t-shirt and sweatshirt. ",2,1
2,33,https://www.facebook.com/665569133594737/videos/956572227827758/,https://m.facebook.com/story.php?story_fbid=956572227827758&id=665569133594737&_rdr,2017-12-02,5:42,2018-05-31,VIDEO,46,,4,,0,"Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. 
The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on our t-shirt and sweatshirt. http://bit.ly/2AzXXwM","Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. 
The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on our t-shirt and sweatshirt. ",,1,2,2,,,,,3,1,5,,4,2,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"Wear Your Photo is a collaboration between Zara and you. We asked you to show your creativity and send us your best picture for a limited collection. 
The decision was hard, but we finally selected 4 pictures from all your submissions to be printed on our t-shirt and sweatshirt. ",2,1
2,34,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/956038464547801/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24174668_956038464547801_5591337132115554005_n.jpg?_nc_cat=0&oh=4128c8d794995a3a70cefa47eac363fe&oe=5B7D0661,2017-12-01,8:00,2018-05-31,PICTURE,56,,2,,,New editorial available online featuring coats and knitwear for wintertime http://bit.ly/2AtWIPO,New editorial available online featuring coats and knitwear for wintertime ,,1,2,1,2,1,1,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,New editorial available online featuring coats and knitwear for wintertime ,1,1
2,35,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/955949107890070/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24294034_955949107890070_3078093506060835891_n.jpg?_nc_cat=0&oh=5137f199fe54b57e84e2f932b7fabc68&oe=5BBA7779,2017-12-01,4:00,2018-05-31,PICTURE,142,,5,,0,Winter means time for knitwear. Check out new editorial http://bit.ly/2irKXma,Winter means time for knitwear. Check out new editorial ,,1,2,1,3,1,1,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,Winter means time for knitwear. Check out new editorial ,1,1
2,36,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/955823561235958/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24129461_955823561235958_5399327001728509917_n.jpg?_nc_cat=0&oh=54b41bba4597a497c135b54c640c990e&oe=5BBC89C5,2017-12-01,0:00,2018-05-31,PICTURE,64,,2,,0,Grab your coat and snuggle into it. It's Winter time. Check out our outerwear editorial at http://bit.ly/2ArFPoX,Grab your coat and snuggle into it. It's Winter time. Check out our outerwear editorial at ,,1,2,1,2,1,1,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,Grab your coat and snuggle into it. It's Winter time. Check out our outerwear editorial at ,1,1
2,37,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/955446921273622/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24177146_955446921273622_5591550588928981723_n.jpg?_nc_cat=0&oh=106d6ac8fd520c6117d7c99d90ec102f&oe=5B896701,2017-11-30,8:00,2018-05-31,PICTURE,213,,6,,0,Winter is here! Warm up with a lined down puffer jacket. http://bit.ly/2AnJqo8,Winter is here! Warm up with a lined down puffer jacket. ,,1,2,1,1,1,1,"2,4,5,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,7,8,9",,3,,2,,,,,,,,1,Winter is here! Warm up with a lined down puffer jacket. ,2,1
2,38,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/955358367949144/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24301136_955358367949144_7520827236137784388_n.jpg?_nc_cat=0&oh=346b134ee1b8f54eaa1bcb6c25a043ee&oe=5BBB59C4,2017-11-30,4:00,2018-05-31,PICTURE,58,,1,,0,Are you ready for Winter? You'll need a puffer jacket! http://bit.ly/2AlM4us,Are you ready for Winter? You'll need a puffer jacket! ,,1,2,1,1,1,2,"2,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,6,7,8,9",,3,,2,,,,,,,,1,Are you ready for Winter? You'll need a puffer jacket! ,2,1
2,39,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/955255031292811/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24129765_955255031292811_1475975869517556200_n.jpg?_nc_cat=0&oh=0a6b7bf067f914558349a2e21f1f03ae&oe=5B8854C3,2017-11-30,0:00,2018-05-31,PICTURE,75,,1,,0,It's getting cold outside! Key Winter pieces for Kids http://bit.ly/2ikJCNE,It's getting cold outside! Key Winter pieces for Kids ,,1,2,1,1,1,1,"2,5,6,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,5,6,8,9",,2,,2,,,,,,,,1,It's getting cold outside! Key Winter pieces for Kids ,2,1
2,40,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/954913037993677/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23916037_954913037993677_3871993647500053082_n.jpg?_nc_cat=0&oh=c57102a6fb579a904c4e3ffd6463256f&oe=5B7AA4C3,2017-11-29,8:00,2018-05-31,PICTURE,25,,1,,0,Function and style | A new mood for outerwear. Man editorial http://bit.ly/2ndm4MD,Function and style | A new mood for outerwear. Man editorial ,,1,2,1,1,1,2,"2,5,6,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,2,,"5,6,8,9",,3,,2,,,,,,,,1,Function and style | A new mood for outerwear. Man editorial ,2,1
2,41,https://www.facebook.com/665569133594737/videos/954812088003772/,https://m.facebook.com/story.php?story_fbid=954812088003772&id=665569133594737&_rdr,2017-11-29,4:00,2018-05-31,VIDEO,44,,1,,0,The return of the puffer coat marks a new mood for outerwear. Off kilter shapes and oversized statement pieces fuse together through practicality and style http://bit.ly/2zOsmb6,The return of the puffer coat marks a new mood for outerwear. Off kilter shapes and oversized statement pieces fuse together through practicality and style ,,1,2,1,1,1,1,"2,5,8,9",1,1,5,,"1,2,3,4,5,6,7,8,9",2,2,,,,,,,2,,,,,,,1,1,,"2,5,8,9",,4,,2,,,,,,,,1,The return of the puffer coat marks a new mood for outerwear. Off kilter shapes and oversized statement pieces fuse together through practicality and style ,2,1
2,42,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/954700111348303/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24129559_954700111348303_8081713095444197675_n.jpg?_nc_cat=0&oh=8754ce3d7be4f6398a88d1eda137bc9e&oe=5B7A1E8D,2017-11-29,0:00,2018-05-31,PICTURE,40,,0,,0,Modern hybrids of the classic parka and puffer | Man Coat Editorial http://bit.ly/2zMrP9Q,Modern hybrids of the classic parka and puffer | Man Coat Editorial ,,1,2,1,1,1,1,"1,2,4,5,7,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,7,8",,3,,2,,,,,,,,1,Modern hybrids of the classic parka and puffer | Man Coat Editorial ,2,1
2,43,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/954374021380912/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23915935_954374021380912_2715915659611226527_n.jpg?_nc_cat=0&oh=f90265fa5d425dfaaf3b5793bf0045b7&oe=5B78A816,2017-11-28,8:00,2018-05-31,PICTURE,73,,1,,0,It's party time! Get ready with Woman evening editorial. http://bit.ly/2n7YiBt,It's party time! Get ready with Woman evening editorial. ,,1,2,1,1,1,2,"3,5,6,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"3,5,6,7,8,9",,3,,2,,,,,,,,1,It's party time! Get ready with Woman evening editorial. ,1,1
2,44,https://www.facebook.com/665569133594737/videos/954292754722372/,https://m.facebook.com/story.php?story_fbid=954292754722372&id=665569133594737&_rdr,2017-11-28,4:00,2018-05-31,VIDEO,199,,0,,0,"3, 2, 1! Get ready to party! Enjoy Woman evening editorial http://bit.ly/2zHZ12d","3, 2, 1! Get ready to party! Enjoy Woman evening editorial ",,1,2,1,4,1,1,"1,2,3,4,5,6,7,8,9",2,1,5,,2,2,2,,,,,,,2,,,,,,,1,1,,"4,5,6,7,8,9",,3,,2,,,,,,,,1,"3, 2, 1! Get ready to party! Enjoy Woman evening editorial ",2,1
2,45,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/954190341399280/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24174241_954190341399280_7814800673915995014_n.jpg?_nc_cat=0&oh=6a4ad7b26b6093590391a89c74cb02e0&oe=5BB91017,2017-11-28,0:00,2018-05-31,PICTURE,98,,3,,0,Get ready to party! Red fringe maxi dress. Woman evening editorial http://bit.ly/2ncoew2,Get ready to party! Red fringe maxi dress. Woman evening editorial ,,1,2,1,1,2,2,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,Get ready to party! Red fringe maxi dress. Woman evening editorial ,2,1
2,46,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/952746748210306/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23843308_952746748210306_5769972389785260100_n.jpg?_nc_cat=0&oh=04401c4f01f57bb3cbfa2c146a069884&oe=5B78333E,2017-11-24,23:00,2018-05-31,PICTURE,28,,13,,0,"30% off the entire collection today online and in stores
www.zara.com",30% off the entire collection today online and in stores,,1,2,1,1,1,2,"1,2,4,5,6,7,8,9",3,1,23,,"5,7,8,9",1,1,1,,8,1,2,,2,,,,,,,1,1,,"1,2,4,5,6,7,8,9",,4,,2,,,,,,,,1,30% off the entire collection today online and in stores,1,2
2,47,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/952477574903890/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23794935_952477574903890_5146451298314567346_n.jpg?_nc_cat=0&oh=be8d4ad52fd3fea64419901d5ec9065f&oe=5BBFE0C4,2017-11-24,10:04,2018-05-31,PICTURE,279,,30,,0,"30% off the entire collection now online
www.zara.com",30% off the entire collection now online,,1,2,1,1,1,2,"1,2,4,5,6,7,8,9",3,1,26,,"5,7,8,9",1,1,1,,8,1,2,,2,,,,,,,1,1,,"1,2,4,5,6,7,8,9",,4,,2,,,,,,,,1,30% off the entire collection now online,1,2
2,48,https://www.facebook.com/665569133594737/videos/952258401592474/,https://m.facebook.com/story.php?story_fbid=952258401592474&id=665569133594737&_rdr,2017-11-23,23:42,2018-05-31,VIDEO,69,,5,,0,Happy Thanksgiving!,Happy Thanksgiving!,,1,2,1,1,1,2,"2,4,5,6,7,8,9",1,1,5,,"5,6,8,9",2,2,,,,,,,2,,,,,,,1,2,,"4,5,6,7,8,9",,3,,2,,,,,,,,1,Happy Thanksgiving!,2,2
2,49,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/951953968289584/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23755566_951953968289584_6031375951332027442_n.jpg?_nc_cat=0&oh=65c9f1bfd7bd74c2ef2f5af51312b1ad&oe=5BBAA33B,2017-11-23,7:00,2018-05-31,PICTURE,62,,6,,0,Rhinestone fringe earrings | New accessories http://bit.ly/2mYm0QP,Rhinestone fringe earrings | New accessories ,,1,2,1,1,1,2,"2,5,7,8,9",1,1,2,,"7,8,9",2,2,,,,,,,2,,,,,,,1,1,,"5,7,8,9",,3,,2,,,,,,,,1,Rhinestone fringe earrings | New accessories ,2,1
2,50,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/951845614967086/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23755338_951845614967086_7619327079027380746_n.jpg?_nc_cat=0&oh=485215c891082a0a605cc12f6e5ad3e4&oe=5BC453AB,2017-11-23,2:00,2018-05-31,PICTURE,29,,2,,0,Gold hoop earrings | New accessories http://bit.ly/2zuj1oP,Gold hoop earrings | New accessories ,,1,2,1,1,1,2,"1,2,3,4,5,6,7,8,9",1,1,2,,"7,8,9",2,2,,,,,,,2,,,,,,,1,1,,"5,7,8,9",,3,,2,,,,,,,,1,Gold hoop earrings | New accessories ,2,1
2,51,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/951774691640845/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23755084_951774691640845_7758383620312959795_n.jpg?_nc_cat=0&oh=b3d8c19d06a5aaa2cd2c4924fd47e632&oe=5BBE8676,2017-11-22,23:00,2018-05-31,PICTURE,55,,5,,0,Long shiny earrings | New accessories http://bit.ly/2zsMtf2,Long shiny earrings | New accessories ,,1,2,1,1,1,2,"1,2,4,5,,8,9",1,1,2,,"7,8,9",2,2,,,,,,,2,,,,,,,1,1,,"5,7,8,9",,3,,2,,,,,,,,1,Long shiny earrings | New accessories ,2,1
2,52,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/951030441715270/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23754994_951030441715270_3101384962937082918_n.jpg?_nc_cat=0&oh=a1fba8ff9054dc7b52dcbbccb70847ef&oe=5B7F2FF5,2017-11-21,8:00,2018-05-31,PICTURE,46,,7,,0,Man Knitwear Collection | Color block wool textures with muted black to highlight the brighter shades. http://bit.ly/2zneioO,Man Knitwear Collection | Color block wool textures with muted black to highlight the brighter shades. ,,1,2,1,1,1,1,"2,3,5,6,8",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,3,5,6,8",,4,,2,,,,,,,,1,Man Knitwear Collection | Color block wool textures with muted black to highlight the brighter shades. ,2,1
2,53,https://www.facebook.com/665569133594737/videos/950948328390148/,https://m.facebook.com/story.php?story_fbid=950948328390148&id=665569133594737&_rdr,2017-11-21,4:01,2018-05-31,VIDEO,62,,1,,0,Knitwear textures | Primary colors and warm tones in knitwear collection for Man. http://bit.ly/2zlpNxc,Knitwear textures | Primary colors and warm tones in knitwear collection for Man. ,,1,2,1,1,2,2,"1,2,3,4,5,6,7,8,9",1,1,2,,"4,5,6",2,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,4,,2,,,,,,,,1,Knitwear textures | Primary colors and warm tones in knitwear collection for Man. ,2,1
2,54,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/950834318401549/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23755629_950834318401549_857587842448265893_n.jpg?_nc_cat=0&oh=4e55ef46f4e1991487bcacaadead033a&oe=5BC2CD3A,2017-11-21,0:00,2018-05-31,PICTURE,47,,1,,0,Knitwear textures. Oversized chunky knits worn under re-worked outerwear making a subtle contemporary statement http://bit.ly/2mJc8KA,Knitwear textures. Oversized chunky knits worn under re-worked outerwear making a subtle contemporary statement ,,1,2,1,1,1,2,"2,4,5,7,8",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,7,8",,4,,2,,,,,,,,1,Knitwear textures. Oversized chunky knits worn under re-worked outerwear making a subtle contemporary statement ,2,1
2,55,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/949903868494594/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23755756_949903868494594_1277570043649080795_n.jpg?_nc_cat=0&oh=6be92c7db070ecd1493b689d290dec02&oe=5BB6E3B0,2017-11-19,8:00,2018-05-31,PICTURE,124,,3,,0,"Dance into the night. Go for embellished embroidery, stardusted velvet, sequins and glimmering rhinestones. TRF party collection http://bit.ly/2mGIW6C","Dance into the night. Go for embellished embroidery, stardusted velvet, sequins and glimmering rhinestones. TRF party collection ",,1,2,1,2,1,2,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,2,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Dance into the night. Go for embellished embroidery, stardusted velvet, sequins and glimmering rhinestones. TRF party collection ",2,1
2,56,https://www.facebook.com/665569133594737/videos/949818985169749/,https://m.facebook.com/story.php?story_fbid=949818985169749&id=665569133594737&_rdr,2017-11-19,4:00,2018-05-31,VIDEO,160,,4,,1,Dance into the night and shine like the sparkling city lights with impression-making party pieces. TRF party collection http://bit.ly/2mElhUG,Dance into the night and shine like the sparkling city lights with impression-making party pieces. TRF party collection ,,1,2,1,3,1,1,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,Dance into the night and shine like the sparkling city lights with impression-making party pieces. TRF party collection ,2,1
2,57,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/949719258513055/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23622259_949719258513055_2872493080983011190_n.jpg?_nc_cat=0&oh=08278ed97aab94b301eefbdc717f95ba&oe=5BB949C5,2017-11-19,0:06,2018-05-31,PICTURE,283,,13,,0,The party is about to start! So let's get ready! TRF party collection http://bit.ly/2mDkCmm,The party is about to start! So let's get ready! TRF party collection ,,1,2,1,1,1,1,"2,3,5,6,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,3,5,6,8,9",,3,,2,,,,,,,,1,The party is about to start! So let's get ready! TRF party collection ,2,1
2,58,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/949334901884824/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23622109_949334901884824_1334405040610953226_n.jpg?_nc_cat=0&oh=07f0f426a4574881b0b3f6067928c989&oe=5BC5098B,2017-11-18,6:00,2018-05-31,PICTURE,26,,3,,0,"NOW OPEN | Aventura Mall | Miami, FL","NOW OPEN | Aventura Mall | Miami, FL",,1,2,1,1,1,2,"2,3,4,5,6,7,8,9",1,1,4,,"4,5,6",2,1,1,,8,2,2,,1,1,,8,2,2,2,1,1,,"2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"NOW OPEN | Aventura Mall | Miami, FL",2,2
2,59,https://www.facebook.com/permalink.php?story_fbid=948950608589920&id=665569133594737,https://external-icn1-1.xx.fbcdn.net/safe_image.php?d=AQBlH9PHfmeS2hkS&w=600&h=600&url=https%3A%2F%2Fcdn.socialstudio.radian6.com%2Fproxy%2Ffile%2F23570%2F1510853869297-d3252b12caeceef3bd5ad384b5ba815a-0-FB-BuenFin_PRE_1.jpg%3Ftoken%3DeyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiIsImtpZCI6InByb3RlY3RlZGNvbnRlbnRwcm94eSJ9.eyJyZXF1ZXN0Ijp7InVzZXJJZCI6IjI5NTkyNSIsImNsaWVudElkIjoiMjM1NzAifSwiZmlsZU5hbWUiOiIyMzU3MFwvMTUxMDg1Mzg2OTI5Ny1kMzI1MmIxMmNhZWNlZWYzYmQ1YWQzODRiNWJhODE1YS0wLUZCLUJ1ZW5GaW5fUFJFXzEuanBnIiwiaWF0IjoxNTEwODkxMjAzLCJhdWQiOiJodHRwOlwvXC93d3cucmFkaWFuNi5jb20iLCJzdWIiOiJsYXllcjcifQ.61hEVKi6Z74dJ2no8H9wSpNUKOy56nnZflq4KhmOmK8&cfs=1&sx=0&sy=0&sw=1040&sh=1040&_nc_hash=AQCJYLvbRokkaurA,2017-11-17,13:00,2018-05-31,PICTURE,5,,0,,0,El BUEN FIN empieza esta noche a partir de las 00h CST,El BUEN FIN empieza esta noche a partir de las 00h CST,,1,2,1,1,1,1,"2,3,4,5,6,8,9",3,1,14,,"5,8",1,1,1,,8,1,2,,2,,,,,,,1,1,,"2,3,4,5,6,8,9",,3,,2,,,,,,,,1,El BUEN FIN empieza esta noche a partir de las 00h CST,1,2
2,60,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/948863755265272/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23659140_948863755265272_6331510082046397208_n.jpg?_nc_cat=0&oh=78cdbe27ba723f6cbd241e6ce97057ac&oe=5BBFE516,2017-11-17,8:00,2018-05-31,PICTURE,64,,2,,0,It's our party! New Kids editorial. Have fun! http://bit.ly/2z8CLOK,It's our party! New Kids editorial. Have fun! ,,1,2,1,4,1,1,"1,2,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,6,7,8,9",,2,,2,,,,,,,,1,It's our party! New Kids editorial. Have fun! ,2,1
2,61,https://www.facebook.com/665569133594737/videos/948778035273844/,https://m.facebook.com/story.php?story_fbid=948778035273844&id=665569133594737&_rdr,2017-11-17,4:00,2018-06-01,VIDEO,96,,4,,0,"It's our party! We will dance how we want to, we will play what we want to! http://bit.ly/2z8JDvy","It's our party! We will dance how we want to, we will play what we want to! ",,1,2,1,3,1,1,"2,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,6,7,8,9",,3,,2,,,,,,,,1,"It's our party! We will dance how we want to, we will play what we want to! ",2,1
2,62,https://www.facebook.com/665569133594737/photos/a.668901099928207.1073741828.665569133594737/948677601950554/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23517967_948677601950554_6330109855489406583_n.jpg?_nc_cat=0&oh=7812185343f4ca2955ead628a05a357d&oe=5BB4CDDD,2017-11-17,0:00,2018-06-01,PICTURE,53,,1,,0,It's our party! New Kids editorial. Have fun! http://bit.ly/2z8Hgsq,It's our party! New Kids editorial. Have fun! ,,1,2,1,8,1,1,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,2,,2,,,,,,,,1,It's our party! New Kids editorial. Have fun! ,2,1
2,63,https://www.facebook.com/665569133594737/videos/948178142000500/,https://m.facebook.com/story.php?story_fbid=948178142000500&id=665569133594737&_rdr,2017-11-17,0:00,2018-06-01,VIDEO,349,,9,,2,Choose your winter style! This is #zaranewin. Check out new arrivals online and in-stores #zaratrf http://bit.ly/2z5Li4T,Choose your winter style! This is #zaranewin. Check out new arrivals online and in-stores #zaratrf ,,1,2,1,1,1,1,"2,5,8",1,1,2,,"6,9",2,2,,,,,,,2,,,,,,,1,1,,"2,5,8",,4,,1,1,2,0,0,0,0,2,1,Choose your winter style! This is #zaranewin. Check out new arrivals online and in-stores #zaratrf ,1,1
